VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,여행일수,방문지역,거주지,연령대,동행유형
2305270002,f_f000280,9,해운대해수욕장,2023-05-27,2023-05-27,,부산 해운대구 우동,129.1598547,35.1585232,,,POI01000TR008098V,해운대해수욕장,30,1,N,1,,5,4,5,,2023-05-26,2023-05-29,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,3인 이상 친구
2305270003,f_f000280,10,금수복국 해운대본점,2023-05-27,2023-05-27,부산 해운대구 중동1로43번길 23,부산 해운대구 중동 1394-65,129.1644474,35.1623954,,,POI01000TR022622V,금수복국 해운대본점,30,11,N,2,,4,4,4,,2023-05-26,2023-05-29,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,3인 이상 친구
2305270004,f_f000280,11,스로잉 클라우드,2023-05-27,2023-05-27,부산 해운대구 달맞이길117번가길 120-30,부산 해운대구 중동 1490-7,129.1816572,35.1572709,,,POI01000000955KBA,스노잉클라우드,30,11,N,2,,4,4,4,,2023-05-26,2023-05-29,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,3인 이상 친구
2305270005,f_f000280,12,해운대 달맞이 공원,2023-05-27,2023-05-27,,부산 해운대구 중동,129.1789304,35.1560728,,,POI02001TR032749V,해운대달맞이공원,30,1,N,1,,4,4,4,,2023-05-26,2023-05-29,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,3인 이상 친구
2305270006,f_f000280,13,백화 양 곱창 5호,2023-05-27,2023-05-27,,부산 중구 부평동2가 82,129.0258803,35.1021146,,,POI02001TR012206V,백화양곱창 5호,60,11,N,2,,4,4,4,,2023-05-26,2023-05-29,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,3인 이상 친구
2305270008,f_f000280,15,더 휴식 아늑 호텔 부산 남포점,2023-05-27,2023-05-28,부산 중구 대청로126번길 33,부산 중구 동광동2가 11-10,129.0345213,35.0999152,,,POI02001TR007297V,더휴식 아늑호텔 부산남포점,240,24,N,2,2,5,5,5,,2023-05-26,2023-05-29,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,3인 이상 친구
2305270009,f_f000280,14,국제시장,2023-05-27,2023-05-27,부산 중구 중구로 36,부산 중구 신창동4가 35-3,129.028084,35.1011261,,,POI01000TR023565V,국제시장,30,4,Y,4,,4,4,4,,2023-05-26,2023-05-29,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,3인 이상 친구
2305280001,f_f000280,16,흰 여울 문화마을,2023-05-28,2023-05-28,,부산 영도구 영선동4가 1044-6,129.0452814,35.0779148,,,POI01000TR016934V,흰여울문화마을,60,2,N,1,,5,5,5,,2023-05-26,2023-05-29,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,3인 이상 친구
2305280002,f_f000280,17,해빙 모멘트,2023-05-28,2023-05-28,부산 영도구 절영로 196,부산 영도구 영선동4가 612,129.0437235,35.0797993,,,POI02001TR032693V,해빙모먼트,30,11,N,9,,5,5,5,,2023-05-26,2023-05-29,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,3인 이상 친구
2305280003,f_f000280,18,18번 완당집,2023-05-28,2023-05-28,부산 중구 비프광장로 31,부산 중구 남포동3가 1-1,129.0284685,35.0989424,,,POI0100000084CC84,18번완당집,60,11,N,2,,5,5,5,,2023-05-26,2023-05-29,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,3인 이상 친구
2305280004,f_f000280,19,광복로 패션거리,2023-05-28,2023-05-28,,부산 중구 광복동,129.0313062,35.099295,,,POI01000TR014271V,광복로패션거리,30,4,N,1,,4,4,4,,2023-05-26,2023-05-29,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,40세 이상,3인 이상 친구
2305190002,f_f000293,2,신세계백화점 대구점,2023-05-19,2023-05-19,대구 동구 동부로 149,대구 동구 신천동 1506,128.6289649,35.8777969,,,POI01000TR010114V,신세계백화점 대구점,60,4,N,9,,5,5,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/40세 이상/특별미션,4,부산 방문,거주지 구분 없음,40세 이상,특별미션
2305190003,f_f000293,3,히로텔,2023-05-19,2023-05-19,대구 중구 국채보상로 657-12,대구 중구 동인동 52-2,128.6030391,35.8699616,,,POI01000000DACOXG,히로텔,30,24,N,8,2,4,4,3,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/40세 이상/특별미션,4,부산 방문,거주지 구분 없음,40세 이상,특별미션
2305190004,f_f000293,4,대구근대역사관,2023-05-19,2023-05-19,대구 중구 경상감영길 67,대구 중구 포정동 33,128.5911402,35.8717671,,,POI01000000BT4SC8,대구근대역사관,30,2,N,5,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/40세 이상/특별미션,4,부산 방문,거주지 구분 없음,40세 이상,특별미션
2305190005,f_f000293,5,히로텔,2023-05-19,2023-05-19,대구 중구 국채보상로 657-12,대구 중구 동인동 52-2,128.6030391,35.8699616,,,POI01000000DACOXG,히로텔,120,24,Y,11,2,4,3,3,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/40세 이상/특별미션,4,부산 방문,거주지 구분 없음,40세 이상,특별미션
2305190006,f_f000293,7,머냐 삼겹살,2023-05-19,2023-05-19,대구 중구 동성로3길 32-43,대구 중구 삼덕동1가 28-12,128.5983405,35.8664413,,,POI01000000CO1ZKG,머꼬(삼겹살),60,11,N,9,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/40세 이상/특별미션,4,부산 방문,거주지 구분 없음,40세 이상,특별미션
2305190007,f_f000293,6,바바리,2023-05-19,2023-05-19,대구 중구 동성로4길 39,대구 중구 삼덕동1가 28-6,128.598627,35.8665961,,,POI01000000EVQK6L,바바루,240,5,N,5,,4,5,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/40세 이상/특별미션,4,부산 방문,거주지 구분 없음,40세 이상,특별미션
2305200001,f_f000293,9,솔라리아니시테츠호텔 부산점,2023-05-20,2023-05-20,부산 부산진구 서면로 20,부산 부산진구 부전동 233-16,129.0581688,35.1523765,,,POI01000TR013894V,솔라리아니시테츠호텔 부산점,240,24,Y,7,1,5,5,5,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/40세 이상/특별미션,4,부산 방문,거주지 구분 없음,40세 이상,특별미션
2305200002,f_f000293,10,조개 공장 서면점,2023-05-20,2023-05-20,부산 부산진구 서전로10번길 36,부산 부산진구 부전동 160-8,129.0597034,35.1563651,,,POI02001TR026484V,조개공장 서면점,120,11,N,5,,4,3,3,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/40세 이상/특별미션,4,부산 방문,거주지 구분 없음,40세 이상,특별미션
2305200003,f_f000293,11,루에다 클럽,2023-05-20,2023-05-20,부산 부산진구 신천대로62번길 42,부산 부산진구 부전동 232-4,129.0585816,35.1525623,,,POI02001TR009480V,루에다클럽,300,12,Y,4,,5,5,5,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/40세 이상/특별미션,4,부산 방문,거주지 구분 없음,40세 이상,특별미션
2305200004,f_f000293,12,솔라리아니시테츠호텔 부산점,2023-05-20,2023-05-21,부산 부산진구 서면로 20,부산 부산진구 부전동 233-16,129.0581688,35.1523765,,,POI01000TR013894V,솔라리아니시테츠호텔 부산점,30,24,Y,7,1,5,5,5,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/40세 이상/특별미션,4,부산 방문,거주지 구분 없음,40세 이상,특별미션
2305210002,f_f000293,13,부산역,2023-05-21,2023-05-21,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0414192,35.1151092,,,POI01000TR040141V,부산역,30,9,Y,11,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/40세 이상/특별미션,4,부산 방문,거주지 구분 없음,40세 이상,특별미션
2305190002,f_f000301,2,천안아산역,2023-05-19,2023-05-19,충남 아산시 배방읍 희망로 100,충남 아산시 배방읍 장재리 305,127.1043803,36.7946034,,,POI0100000079D3KC,천안아산역,30,9,N,11,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305190003,f_f000301,3,부산역,2023-05-19,2023-05-19,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0414192,35.1151092,,,POI01000TR040141V,부산역,30,9,Y,6,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305190004,f_f000301,4,초량 밀면,2023-05-19,2023-05-19,부산 동구 중앙대로 225,부산 동구 초량동 363-2,129.0405913,35.1173139,,,POI0100000083BYN3,초량밀면,30,11,Y,4,,5,4,5,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305190005,f_f000301,5,플레어 드 블랑,2023-05-19,2023-05-19,부산 해운대구 해운대해변로298번길 29,부산 해운대구 중동 1123,129.1668924,35.1608306,,,POI010000009571CU,플레아드블랑,60,24,N,8,1,4,4,5,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305190006,f_f000301,7,신세계백화점 센텀시티점,2023-05-19,2023-05-19,부산 해운대구 센텀남대로 35,부산 해운대구 우동 1495,129.1290717,35.1686439,,,POI01000TR000416V,신세계백화점 센텀시티점,180,4,Y,1,,5,5,5,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305190007,f_f000301,6,아이 러브 유 요트,2023-05-19,2023-05-19,부산 해운대구 해운대해변로 84,부산 해운대구 우동 1393,129.1411954,35.1604127,,,POI02001TR019523V,아이러브유요트,60,13,N,2,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305190008,f_f000301,8,땅땅 치킨 부산 해운대점,2023-05-19,2023-05-19,부산 해운대구 구남로 46,부산 해운대구 중동 1391-66,129.1614025,35.1601249,,,POI010000006T98W8,GS25 W타워점,60,11,N,8,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305190009,f_f000301,9,플레어 드 블랑,2023-05-19,2023-05-20,부산 해운대구 해운대해변로298번길 29,부산 해운대구 중동 1123,129.1668924,35.1608306,,,POI010000009571CU,플레아드블랑,60,24,N,8,1,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305200001,f_f000301,10,해운대해수욕장,2023-05-20,2023-05-20,,부산 해운대구 우동,129.1598547,35.1585232,,,POI01000TR008098V,해운대해수욕장,60,7,Y,4,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305200002,f_f000301,11,그랜드 엘시티 레지던스,2023-05-20,2023-05-20,부산 해운대구 달맞이길 30,부산 해운대구 중동 1829,129.1697772,35.1598787,,,POI01000TR001167V,그랜드엘시티레지던스,30,24,N,1,1,5,5,5,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305200003,f_f000301,12,새 아침 맛집,2023-05-20,2023-05-20,부산 해운대구 달맞이길62번길 28,부산 해운대구 중동 957-1,129.1704357,35.1589333,,,POI02001TR014704V,새아침맛집,60,11,N,2,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305200004,f_f000301,13,스타벅스 팔래스 시즈점,2023-05-20,2023-05-20,부산 해운대구 해운대해변로298번길 24,부산 해운대구 중동 1124-2,129.1660024,35.1599562,,,POI01000000B79QGT,마산게낙찜 해마끼간장게장,30,11,N,7,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305200005,f_f000301,14,이마트 해운대점,2023-05-20,2023-05-20,부산 해운대구 좌동순환로 511,부산 해운대구 중동 1767,129.1673045,35.1658552,,,POI02001TR023954V,이마트 해운대점,60,4,N,5,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305200006,f_f000301,15,칸 마트 엘시티점,2023-05-20,2023-05-20,부산 해운대구 달맞이길 30,부산 해운대구 중동 1829,129.1686852,35.1601587,,,POI02001TR029230V,칸마트 엘시티점,30,4,N,5,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305200007,f_f000301,16,그랜드 엘시티 레지던스,2023-05-20,2023-05-21,부산 해운대구 달맞이길 30,부산 해운대구 중동 1829,129.1697772,35.1598787,,,POI01000TR001167V,그랜드엘시티레지던스,480,24,N,1,1,5,5,5,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305210001,f_f000301,17,해 밥 해운대점,2023-05-21,2023-05-21,부산 해운대구 구남로 9,부산 해운대구 우동 603-19,129.1596079,35.1633001,,,POI02001TR032970V,핵밥 해운대점,60,11,N,9,,3,2,2,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305210002,f_f000301,18,스타벅스 해운대역점,2023-05-21,2023-05-21,부산 해운대구 구남로 9,부산 해운대구 우동 603-19,129.1596034,35.1631289,,,POI01000TR020840V,스타벅스 해운대역점,60,11,N,7,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305210003,f_f000301,19,캥거루 포인트,2023-05-21,2023-05-21,부산 해운대구 마린시티3로 51,부산 해운대구 우동 1436-1,129.146934,35.1538859,,,POI01000TR030750V,캥거루포인트,120,11,N,1,,5,5,5,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305210004,f_f000301,20,부산역,2023-05-21,2023-05-21,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0414192,35.1151092,,,POI01000TR040141V,부산역,30,9,Y,6,,5,5,5,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305210005,f_f000301,21,평택역 1호선,2023-05-21,2023-05-21,경기 평택시 평택로 51,경기 평택시 평택동 185-579,127.085273,36.990849,,,POI01000TR041621V,평택역 1호선,30,9,Y,6,,4,4,4,,2023-05-19,2023-05-22,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,4,부산 방문,거주지 구분 없음,39세 이하,특별미션
2305310003,f_f000317,2,흰 여울 문화마을,2023-05-31,2023-05-31,,부산 영도구 영선동4가 1044-6,129.0452814,35.0779148,,,POI01000TR016934V,흰여울문화마을,750,2,Y,2,,3,5,5,,2023-05-31,2023-06-01,자가용,"부산,울산,경남 방문/경상권 거주/40세 이상/나홀로 여행/일반미션",2,"부산,울산,경남 방문",경상권 거주,40세 이상,나홀로 여행
2305310004,f_f000317,3,점포 사잇길,2023-05-31,2023-05-31,,부산 부산진구 전포동 310-1,129.0661422,35.1557976,,,POI02001TR025412V,전포사잇길,180,4,Y,1,,5,5,5,,2023-05-31,2023-06-01,자가용,"부산,울산,경남 방문/경상권 거주/40세 이상/나홀로 여행/일반미션",2,"부산,울산,경남 방문",경상권 거주,40세 이상,나홀로 여행
2305190002,f_f000324,2,김포국제공항 국내선,2023-05-19,2023-05-19,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.558949,,,POI01000TR030881V,김포국제공항 국내선,30,9,Y,6,,5,5,5,,2023-05-19,2023-05-22,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/자녀동반/일반미션",4,"부산,울산,경남 방문",경상권 외 거주,39세 이하,자녀동반
